3.6843450000105804	0
4.525553000121363	1
5.361371000162762	2
6.197451000161891	3
7.024182000122892	4
7.785942000055002	5
8.568527000079484	6
16.91165900001579	7
17.673222999974314	8
18.433844000128374	9
19.219393000184937	10
19.997315000182425	11
20.7744570000159	12
21.53444100008528	13
22.294328000043606	14
32.971659000168074	15
33.73275600006309	16
34.493229000190695	17
35.27841699997225	18
36.0429639999893	19
36.80704500015963	20
37.57244400003401	21
38.33749500017802	22
44.240629000114495	23
45.000519000041095	24
45.759444000168514	25
46.570308000127625	26
47.33671500002856	27
48.02856900005281	28
48.790149000069505	29
49.56857900015166	30
50.33005700011017	31
59.1312530000323	32
59.90059900000233	33
60.69428500018148	34
61.462060000167185	35
62.25620800000797	36
63.035579000143116	37
63.81521900016196	38
64.57651699997768	39
65.3375120000419	40
66.09821000006377	41
70.34349300010945	42
71.1267870001393	43
71.88888800010318	44
72.6629089999733	45
73.42481900013809	46
74.19958100012991	47
74.96444499997779	48
75.72505000007368	49
76.48523100010607	50
77.283732000069	51
87.5471589999961	52
88.32838100011031	53
89.11153200006083	54
89.87283999999818	55
90.67900100012594	56
91.46567000016148	57
92.22740800009888	58
92.98908100004155	59
103.11717100012174	60
104.6954949999872	61
106.19421199999124	62
107.7144620001036	63
109.25160400006462	64
116.64870300000985	65
118.01231300000836	66
119.53831799996806	67
121.08555899999374	68
122.60308300005818	69
128.62104100008764	70
130.15787100016496	71
131.69531400012602	72
133.21861999997964	73
134.74106200010283	74
144.72928100008176	75
146.24705599999288	76
147.7787870001066	77
149.33157600012237	78
159.62559100012186	79
161.03644700001496	80
162.57529600011367	81
167.62319500003287	82
169.27674300018225	83
170.80228899999383	84
172.1640330001719	85
173.4073510001508	86
186.97147800003222	87
188.49378699997033	88
190.00894100008736	89
191.45036400004756	90
193.00173800002085	91
202.2148510000079	92
203.75659700016513	93
205.2853249999771	94
206.82441500002824	95
208.38829400008763	96
209.92088399998465	97
217.48461300012423	98
218.984680000176	99
